actual,proposed
-0.5756711959838867,-0.6685368418693542
-0.5762836933135986,-0.5756711959838867
-0.5762836933135986,-0.5762836933135986
-0.5768961310386658,-0.5762836933135986
-0.5775085091590881,-0.5768961310386658
-0.47414425015449524,-0.4736423194408417
-0.4746462106704712,-0.47414425015449524
-0.47514814138412476,-0.4746462106704712
-0.4756500720977783,-0.47514814138412476
-0.39310121536254883,-0.4756500720977783
-0.39351657032966614,-0.39310121536254883
-0.394347220659256,-0.39351657032966614
-0.3951779305934906,-0.394347220659256
-0.3951779305934906,-0.3951779305934906
-0.3048756718635559,-0.3951779305934906
-0.3045561909675598,-0.3048756718635559
-0.3042367100715637,-0.3045561909675598
-0.3045561909675598,-0.3045561909675598
-0.16178196668624878,-0.3045561909675598
-0.16178196668624878,-0.16178196668624878
-0.16178196668624878,-0.16178196668624878
-0.16178196668624878,-0.16178196668624878
-0.16178196668624878,-0.16178196668624878
0.021411053836345673,0.021411053836345673
0.021411053836345673,0.021411053836345673
0.021411053836345673,0.021411053836345673
0.1739450991153717,0.1739450991153717
0.1739450991153717,0.1739450991153717
0.17376163601875305,0.1739450991153717
0.17376163601875305,0.1735781580209732
0.33214718103408813,0.17376163601875305
0.3335496485233307,0.33214718103408813
0.3335496485233307,0.33214718103408813
0.47762802243232727,0.3335496485233307
0.4796377122402191,0.47762802243232727
0.4801400899887085,0.4796377122402191
0.47913527488708496,0.4801400899887085
0.4786328673362732,0.47913527488708496
0.5647156238555908,0.4786328673362732
0.5653082728385925,0.5641230344772339
0.5653082728385925,0.5647156238555908
0.5647156238555908,0.5653082728385925
0.6370400190353394,0.5647156238555908
0.6363716721534729,0.6370400190353394
0.6357033252716064,0.6363716721534729
0.6357033252716064,0.6357033252716064
0.7746630311012268,0.6357033252716064
0.7738473415374756,0.7746630311012268
0.7730316519737244,0.7746630311012268
0.7722159624099731,0.7730316519737244
0.7722159624099731,0.7722159624099731
0.8458437919616699,0.7722159624099731
0.8431587219238281,0.8440538048744202
0.8422636985778809,0.8440538048744202
0.8431587219238281,0.8422636985778809
0.9175913333892822,0.8431587219238281
0.9156398177146912,0.9166155457496643
0.9146641492843628,0.9156398177146912
1.0020853281021118,0.9146641492843628
1.0020853281021118,1.0020853281021118
1.0031548738479614,1.0020853281021118
1.0031548738479614,1.0031548738479614
1.0020853281021118,1.0031548738479614
1.148546576499939,1.1473244428634644
1.148546576499939,1.148546576499939
1.148546576499939,1.148546576499939
1.1473244428634644,1.148546576499939
1.1878728866577148,1.1878728866577148
1.1878728866577148,1.1878728866577148
1.186606526374817,1.1878728866577148
1.2139575481414795,1.186606526374817
1.2126622200012207,1.2139575481414795
1.2100715637207031,1.2126622200012207
1.2087761163711548,1.2100715637207031
1.2087761163711548,1.2087761163711548
1.2527846097946167,1.2087761163711548
1.2514410018920898,1.2527846097946167
1.2527846097946167,1.2514410018920898
1.2527846097946167,1.2527846097946167
1.2527846097946167,1.2527846097946167
1.2570754289627075,1.258424997329712
1.2570754289627075,1.2570754289627075
1.2557258605957031,1.2557258605957031
1.2543762922286987,1.2557258605957031
1.3786572217941284,1.2543762922286987
1.3771753311157227,1.3786572217941284
1.3771753311157227,1.3786572217941284
1.3786572217941284,1.3771753311157227
1.3786572217941284,1.3786572217941284
1.4352750778198242,1.3786572217941284
1.4368170499801636,1.4352750778198242
1.4383589029312134,1.4368170499801636
1.4399008750915527,1.4383589029312134
1.4383589029312134,1.4399008750915527
1.4831898212432861,1.4383589029312134
1.4831898212432861,1.4831898212432861
1.5944441556930542,1.4831898212432861
1.5978573560714722,1.5961508750915527
1.5978573560714722,1.5978573560714722
1.5961508750915527,1.5961508750915527
1.709328055381775,1.5961508750915527
1.71114981174469,1.709328055381775
1.709328055381775,1.709328055381775
1.709328055381775,1.71114981174469
1.7267359495162964,1.709328055381775
1.7285759449005127,1.7267359495162964
1.73041570186615,1.73041570186615
1.7727900743484497,1.7267359495162964
1.774680256843567,1.7727900743484497
1.774680256843567,1.774680256843567
1.7727900743484497,1.774680256843567
1.7690099477767944,1.7727900743484497
1.8320928812026978,1.8320928812026978
1.8301345109939575,1.8320928812026978
1.8301345109939575,1.8301345109939575
1.8281760215759277,1.8301345109939575
1.8392119407653809,1.8281760215759277
1.8372374773025513,1.8372374773025513
1.8352630138397217,1.8372374773025513
1.833288550376892,1.8352630138397217
1.8269667625427246,1.833288550376892
1.8309067487716675,1.8269667625427246
1.8309067487716675,1.8309067487716675
1.8309067487716675,1.8309067487716675
1.8202816247940063,1.8309067487716675
1.8222380876541138,1.8202816247940063
1.8202816247940063,1.8202816247940063
1.8202816247940063,1.8222380876541138
1.9427217245101929,1.8202816247940063
1.9448069334030151,1.9427217245101929
1.9448069334030151,1.9448069334030151
1.9427217245101929,1.9448069334030151
1.9427217245101929,1.9427217245101929
1.9468917846679688,1.9427217245101929
1.9773532152175903,1.9468917846679688
1.9773532152175903,1.9773532152175903
1.9710091352462769,1.9731239080429077
1.9731239080429077,1.9710091352462769
2.0461063385009766,1.9731239080429077
2.0461063385009766,2.0461063385009766
2.048299551010132,2.0461063385009766
2.048299551010132,2.048299551010132
2.048299551010132,2.048299551010132
2.106780767440796,2.1045289039611816
2.106780767440796,2.106780767440796
2.1045289039611816,2.106780767440796
2.265869617462158,2.1045289039611816
2.2707130908966064,2.265869617462158
2.27313494682312,2.2707130908966064
2.2707130908966064,2.27313494682312
2.2634475231170654,2.2707130908966064
2.2634475231170654,2.2634475231170654
2.385528087615967,2.2634475231170654
2.385528087615967,2.385528087615967
2.38297700881958,2.38297700881958
2.38297700881958,2.38297700881958
2.38297700881958,2.38297700881958
2.5096757411956787,2.38297700881958
2.5096757411956787,2.5096757411956787
2.5096757411956787,2.5096757411956787
2.5096757411956787,2.5096757411956787
2.5096757411956787,2.5096757411956787
2.6458611488342285,2.5096757411956787
2.648679256439209,2.6458611488342285
2.6458611488342285,2.648679256439209
2.6458611488342285,2.6458611488342285
2.643043041229248,2.6458611488342285
2.635314702987671,2.643043041229248
2.63812518119812,2.635314702987671
2.635314702987671,2.63812518119812
2.6325042247772217,2.63812518119812
2.626882791519165,2.6325042247772217
2.8126754760742188,2.626882791519165
2.8126754760742188,2.8126754760742188
2.809671401977539,2.8126754760742188
2.8066673278808594,2.809671401977539
2.8036630153656006,2.8066673278808594
2.9440200328826904,2.8036630153656006
2.947167158126831,2.9440200328826904
2.947167158126831,2.947167158126831
2.947167158126831,2.947167158126831
2.947167158126831,2.947167158126831
2.978602409362793,2.947167158126831
2.978602409362793,2.947167158126831
2.978602409362793,2.978602409362793
2.975423574447632,2.978602409362793
3.1008124351501465,2.975423574447632
3.1008124351501465,3.1008124351501465
3.1008124351501465,3.1008124351501465
3.1041173934936523,3.1008124351501465
3.3294827938079834,3.1041173934936523
3.3294827938079834,3.3294827938079834
3.325953722000122,3.325953722000122
3.3224244117736816,3.325953722000122
3.3224244117736816,3.3224244117736816
3.318894863128662,3.3224244117736816
3.474958896636963,3.318894863128662
3.467573881149292,3.474958896636963
3.463880777359009,3.467573881149292
3.467573881149292,3.463880777359009
3.598205804824829,3.594393014907837
3.605830430984497,3.598205804824829
3.602018356323242,3.605830430984497
3.7116260528564453,3.602018356323242
3.7116260528564453,3.7116260528564453
3.707707405090332,3.7116260528564453
3.707707405090332,3.7037880420684814
3.68060302734375,3.707707405090332
3.684495449066162,3.68060302734375
3.688387632369995,3.684495449066162
3.672816276550293,3.684495449066162
3.6800832748413086,3.672816276550293
3.6800832748413086,3.6800832748413086
3.6761865615844727,3.6800832748413086
3.697733163833618,3.6722891330718994
3.7016592025756836,3.697733163833618
3.697733163833618,3.7016592025756836
3.6938061714172363,3.697733163833618
3.6898787021636963,3.6938061714172363
3.6620657444000244,3.6898787021636963
3.658160448074341,3.658160448074341
3.6620657444000244,3.654259204864502
3.6620657444000244,3.6620657444000244
3.653289556503296,3.653289556503296
3.649393081665039,3.649393081665039
3.649393081665039,3.6455001831054688
3.645495891571045,3.6416068077087402
3.68149471282959,3.6338274478912354
3.68149471282959,3.6697206497192383
3.6775577068328857,3.665795087814331
3.6736199855804443,3.6579511165618896
3.6696815490722656,3.650113344192505
3.6837942600250244,3.642282247543335
3.679837226867676,3.6523683071136475
3.6837942600250244,3.6523683071136475
3.687751054763794,3.6602280139923096
3.691707134246826,3.6720314025878906
3.684936046600342,3.6720314025878906
3.6770365238189697,3.661363124847412
3.6809866428375244,3.6535098552703857
3.684936046600342,3.661363124847412
3.7208969593048096,3.6692230701446533
3.7248764038085938,3.709007501602173
3.7487435340881348,3.7248764038085938
3.7487435340881348,3.7487435340881348
3.7368125915527344,3.7487435340881348
3.782618761062622,3.7368125915527344
3.7866406440734863,3.782618761062622
3.7866406440734863,3.7866406440734863
3.7866406440734863,3.7866406440734863
3.8942575454711914,3.8942575454711914
3.8983731269836426,3.8942575454711914
3.9066033363342285,3.8983731269836426
3.9148311614990234,3.9066033363342285
3.92305588722229,3.9148311614990234
4.031741619110107,4.023338794708252
4.040141582489014,4.040141582489014
4.048538684844971,4.040141582489014
4.048538684844971,4.048538684844971
4.134289264678955,4.048538684844971
4.134289264678955,4.048538684844971
4.134289264678955,4.134289264678955
4.134289264678955,4.134289264678955
4.198101043701172,4.134289264678955
4.198101043701172,4.198101043701172
4.189436435699463,4.1937689781188965
4.238737106323242,4.1937689781188965
4.234358310699463,4.238737106323242
4.238737106323242,4.234358310699463
4.238737106323242,4.238737106323242
4.507070541381836,4.238737106323242
4.520931243896484,4.507070541381836
4.53478479385376,4.520931243896484
4.544014930725098,4.53478479385376
4.553242206573486,4.544014930725098
4.708868026733398,4.553242206573486
4.7136054039001465,4.708868026733398
4.7183427810668945,4.7136054039001465
4.723079204559326,4.7183427810668945
4.727814197540283,4.723079204559326
4.7183427810668945,4.727814197540283
4.843415260314941,4.7183427810668945
4.838560104370117,4.843415260314941
4.833703994750977,4.833703994750977
4.833703994750977,4.833703994750977
4.838560104370117,4.833703994750977
4.992439270019531,4.838560104370117
4.977410316467285,4.838560104370117
4.982421398162842,4.977410316467285
4.987431049346924,4.982421398162842
5.254569053649902,4.987431049346924
5.259788990020752,5.254569053649902
5.265007972717285,5.259788990020752
5.2702250480651855,5.265007972717285
5.33707857131958,5.2702250480651855
5.331806659698486,5.33707857131958
5.33707857131958,5.331806659698486
5.342349052429199,5.33707857131958
5.342349052429199,5.342349052429199
5.314337253570557,5.342349052429199
5.309089660644531,5.309089660644531
5.303840637207031,5.309089660644531
5.309089660644531,5.303840637207031
5.303840637207031,5.303840637207031
5.285695552825928,5.303840637207031
5.285695552825928,5.285695552825928
5.285695552825928,5.285695552825928
5.29315710067749,5.264767169952393
5.282626152038574,5.29315710067749
5.282626152038574,5.282626152038574
5.2878923416137695,5.282626152038574
5.2878923416137695,5.2878923416137695
5.3810834884643555,5.375741481781006
5.365053176879883,5.375741481781006
5.359706401824951,5.359706401824951
5.345327377319336,5.349009990692139
5.339962005615234,5.345327377319336
5.334595203399658,5.339962005615234
5.329227447509766,5.334595203399658
5.32385778427124,5.329227447509766
5.350651741027832,5.32385778427124
5.350651741027832,5.350651741027832
5.356043815612793,5.350651741027832
5.3398637771606445,5.356043815612793
5.417428016662598,5.3398637771606445
5.39008092880249,5.406494140625
5.379131317138672,5.379131317138672
5.373654365539551,5.36273193359375
5.438164710998535,5.357268333435059
5.432626247406006,5.410580158233643
5.432626247406006,5.405064582824707
5.416001319885254,5.405064582824707
5.435778617858887,5.405064582824707
5.435778617858887,5.371993541717529
5.446920871734619,5.380589485168457
5.458057403564453,5.391639709472656
5.458057403564453,5.42485237121582
5.474749565124512,5.44146203994751
5.429514408111572,5.458112716674805
5.435038089752197,5.41849946975708
5.429514408111572,5.41849946975708
5.429514408111572,5.412989616394043
5.429514408111572,5.412989616394043
5.491201400756836,5.412989616394043
5.485625743865967,5.4689621925354
5.47446870803833,5.452284336090088
5.468887805938721,5.435628890991211
5.468887805938721,5.430080413818359
5.528082847595215,5.430080413818359
5.511183738708496,5.466547966003418
5.511183738708496,5.4553728103637695
5.657765865325928,5.472145080566406
5.657765865325928,5.606470108032227
5.669260501861572,5.623597145080566
5.669260501861572,5.629311561584473
5.732206344604492,5.635023593902588
5.732206344604492,5.697667598724365
5.726415634155273,5.674624443054199
5.709033489227295,5.663120746612549
5.721738338470459,5.658459663391113
5.715917110443115,5.646930694580078
5.710093975067139,5.629649639129639
5.704268932342529,5.623890399932861
5.8579206466674805,5.775831699371338
5.863862037658691,5.781707763671875
5.8579206466674805,5.781707763671875
5.863862037658691,5.781707763671875
5.863862037658691,5.787588596343994
6.001161575317383,5.787588596343994
6.001161575317383,5.9115190505981445
6.001161575317383,5.923498153686523
5.995112419128418,5.91750955581665
6.130191326141357,5.91750955581665
6.136337757110596,6.0573320388793945
6.136337757110596,6.063422203063965
6.142481803894043,6.063422203063965
6.243172645568848,6.087782859802246
6.24937629699707,6.193957805633545
6.24937629699707,6.200124740600586
6.25557804107666,6.206289291381836
6.261776924133301,6.218625068664551
6.40855073928833,6.383478164672852
6.414834022521973,6.396018981933594
6.433668613433838,6.414834022521973
6.439941883087158,6.433668613433838
6.584280490875244,6.439941883087158
6.597037315368652,6.584280490875244
6.6034111976623535,6.597037315368652
6.6034111976623535,6.6034111976623535
6.644991874694824,6.6034111976623535
6.644991874694824,6.644991874694824
6.6386027336120605,6.644991874694824
6.667771816253662,6.6386027336120605
6.661338806152344,6.667771816253662
6.667771816253662,6.661338806152344
6.654902935028076,6.661338806152344
6.595970153808594,6.654902935028076
6.589572429656982,6.583179473876953
6.58317232131958,6.576783657073975
6.58317232131958,6.570392608642578
6.589572429656982,6.576783657073975
6.599715232849121,6.583179473876953
6.593307971954346,6.586912155151367
6.593307971954346,6.580513954162598
6.586897850036621,6.574112892150879
6.679241180419922,6.580506801605225
6.6857008934021,6.679241180419922
6.6857008934021,6.6857008934021
6.679241180419922,6.679241180419922
6.679241180419922,6.672785758972168
6.722302436828613,6.666327476501465
6.709301471710205,6.709330081939697
6.6506571769714355,6.663911819458008
6.641104221343994,6.599053382873535
6.621504306793213,6.599053382873535
6.614965438842773,6.560226917266846
6.601879119873047,6.492706298828125
6.659374713897705,6.460432052612305
6.632945537567139,6.484533786773682
6.626331329345703,6.458578586578369
6.626331329345703,6.452090740203857
6.568784236907959,6.426135063171387
6.568784236907959,6.376296520233154
6.562185764312744,6.369839668273926
6.55558443069458,6.35693359375
6.55558443069458,6.3504838943481445
6.607232570648193,6.3504838943481445
6.607232570648193,6.3504838943481445
6.607232570648193,6.394465446472168
6.683860778808594,6.394465446472168
6.69054651260376,6.4009480476379395
6.697229862213135,6.4009480476379395
6.697229862213135,6.488920211791992
6.710587024688721,6.495457649230957
6.71726131439209,6.495457649230957
6.72791051864624,6.551742076873779
6.72791051864624,6.551742076873779
6.734597206115723,6.551742076873779
6.76077127456665,6.558302879333496
6.767465114593506,6.597151279449463
6.7942118644714355,6.616893291473389
6.814241409301758,6.643216609954834
6.861380577087402,6.702548503875732
6.8813886642456055,6.775627613067627
6.901368618011475,6.815334796905518
6.947885036468506,6.8815436363220215
6.998565673828125,6.947885036468506
7.01848840713501,6.998565673828125
7.038383960723877,7.01848840713501
7.078092575073242,7.038383960723877
7.1044158935546875,7.051631927490234
7.124235153198242,7.1044158935546875
7.13743257522583,7.111025333404541
7.13743257522583,7.13743257522583
7.1108784675598145,7.144026279449463
7.1174492835998535,7.1174492835998535
7.1174492835998535,7.1174492835998535
7.1174492835998535,7.1174492835998535
7.305857181549072,7.1174492835998535
7.312524318695068,7.305857181549072
7.319188594818115,7.312524318695068
7.312524318695068,7.312524318695068
7.242933750152588,7.319188594818115
7.249556064605713,7.312524318695068
7.249556064605713,7.312524318695068
7.236307621002197,7.249556064605713
7.200173377990723,7.236307621002197
7.18691349029541,7.200173377990723
7.193545341491699,7.200173377990723
7.206799030303955,7.193545341491699
7.21342134475708,7.206799030303955
7.200081825256348,7.206714153289795
7.1801652908325195,7.200081825256348
7.166872024536133,7.200081825256348
7.058365345001221,7.200081825256348
7.051759719848633,7.186807632446289
7.045151710510254,7.166872024536133
7.038540363311768,7.045151710510254
7.046905994415283,7.045151710510254
7.03367805480957,7.038540363311768
7.027060031890869,7.027060031890869
6.89876651763916,7.027060031890869
6.89876651763916,6.9118781089782715
6.885643482208252,6.89876651763916
6.86593770980835,6.885643482208252
6.846205234527588,6.86593770980835
6.993932723999023,6.833064556121826
6.973835468292236,6.953896999359131
6.960421562194824,6.927199840545654
7.044712543487549,6.920525074005127
7.004017353057861,6.95067024230957
6.990427494049072,6.923740863800049
7.02463960647583,6.843143939971924
6.990377426147461,6.829599380493164
6.98351526260376,6.809378147125244
6.98351526260376,6.802639484405518
7.02821159362793,6.795897483825684
7.014402389526367,6.839762210845947
7.0074920654296875,6.812674522399902
7.0074920654296875,6.799135208129883
7.0363359451293945,6.799135208129883
7.043248653411865,6.805902481079102
7.043248653411865,6.847735404968262
7.043248653411865,6.854520320892334
7.063969135284424,6.854520320892334
7.06760311126709,6.874858379364014
7.0813727378845215,6.92595100402832
7.10200309753418,6.959880352020264
7.106878757476807,7.000629901885986
7.120575428009033,7.019022464752197
7.134259223937988,7.066550254821777
7.205165386199951,7.066550254821777
7.218803405761719,7.205165386199951
7.239234924316406,7.218803405761719
7.246038913726807,7.246038913726807
7.280007839202881,7.246038913726807
7.273709297180176,7.280007839202881
7.30072021484375,7.287221431732178
7.30072021484375,7.30072021484375
7.307465076446533,7.30072021484375
7.242092132568359,7.30072021484375
7.2554779052734375,7.242092132568359
7.262165546417236,7.242092132568359
7.282209396362305,7.242092132568359
7.28888463973999,7.2554779052734375
7.311885833740234,7.262165546417236
7.311885833740234,7.282209396362305
7.311885833740234,7.311885833740234
7.311885833740234,7.305203914642334
7.211929798126221,7.211929798126221
7.205308437347412,7.211929798126221
7.205308437347412,7.205308437347412
7.198684215545654,7.205308437347412
7.172678470611572,7.205308437347412
7.166045188903809,7.205308437347412
7.172678470611572,7.1793084144592285
7.172678470611572,7.172678470611572
7.148930549621582,7.172678470611572
7.13567590713501,7.172678470611572
7.13567590713501,7.172678470611572
7.129044055938721,7.13567590713501
7.0516462326049805,7.129044055938721
7.045052528381348,7.0516462326049805
7.038455963134766,7.045052528381348
7.018647193908691,7.0252532958984375
6.953286647796631,7.0252532958984375
6.959856986999512,6.953286647796631
6.953286647796631,6.959856986999512
6.953286647796631,6.953286647796631
6.837348937988281,6.837348937988281
6.824336051940918,6.837348937988281
6.811311721801758,6.824336051940918
6.640456676483154,6.798276424407959
6.62758207321167,6.621162414550781
6.601802349090576,6.608287334442139
6.588895797729492,6.544092178344727
6.479015350341797,6.524851322174072
6.466240882873535,6.403069019317627
6.453455448150635,6.377729892730713
6.44066047668457,6.377729892730713
6.427855014801025,6.327104091644287
6.283390522003174,6.159479141235352
6.277069568634033,6.147037029266357
6.277069568634033,6.140819549560547
6.270746231079102,6.1346001625061035
6.177719593048096,6.1346001625061035
6.171457290649414,6.024672985076904
6.171457290649414,6.024672985076904
6.171457290649414,6.018529415130615
6.165192604064941,6.012383460998535
6.062771797180176,6.006242275238037
6.056576728820801,5.8937296867370605
6.056576728820801,5.887668609619141
6.056576728820801,5.887668609619141
5.843105792999268,5.887668609619141
5.849123954772949,5.893716335296631
5.861153602600098,5.911899566650391
5.867165565490723,5.726036071777344
5.7142486572265625,5.755529403686523
5.72596549987793,5.616463661193848
5.743526935577393,5.639570713043213
5.749377250671387,5.65692138671875
5.577595233917236,5.680069446563721
5.600393295288086,5.543853759765625
5.611782073974609,5.566490173339844
5.623164176940918,5.577823638916016
5.628851890563965,5.606164455413818
5.5237932205200195,5.62318229675293
5.534968852996826,5.5237932205200195
5.557300090789795,5.534968852996826
5.520059585571289,5.520059585571289
5.525583267211914,5.520059585571289
5.531105995178223,5.525583267211914
5.547664165496826,5.547664165496826
5.484330654144287,5.558694839477539
5.495211601257324,5.484330654144287
5.500649929046631,5.495211601257324
5.511521816253662,5.506086826324463
5.516955375671387,5.511521816253662
5.459036827087402,5.516955375671387
5.469784259796143,5.459036827087402
5.48052453994751,5.459036827087402
5.362917423248291,5.469784259796143
5.368185997009277,5.362917423248291
5.368185997009277,5.362917423248291
5.368185997009277,5.368185997009277
5.368185997009277,5.368185997009277
5.3113250732421875,5.368185997009277
5.3113250732421875,5.3113250732421875
5.316546440124512,5.3113250732421875
5.316546440124512,5.316546440124512
5.316546440124512,5.316546440124512
5.179956436157227,5.316546440124512
5.174846172332764,5.179956436157227
5.174846172332764,5.174846172332764
5.174846172332764,5.174846172332764
5.015259265899658,5.174846172332764
5.015259265899658,5.015259265899658
5.035185813903809,5.015259265899658
5.040163993835449,5.025224685668945
4.871203422546387,5.025224685668945
4.880853652954102,4.871203422546387
4.880853652954102,4.880853652954102
4.871203422546387,4.880853652954102
4.861548900604248,4.871203422546387
4.861548900604248,4.861548900604248
4.717893123626709,4.861548900604248
4.713181495666504,4.717893123626709
4.713181495666504,4.713181495666504
4.708469390869141,4.713181495666504
5.135156154632568,5.135156154632568
4.900768280029297,5.135156154632568
4.9056501388549805,4.900768280029297
4.910531044006348,4.9056501388549805
4.745205402374268,4.910531044006348
4.74045991897583,4.745205402374268
4.7262187004089355,4.74045991897583
4.702463626861572,4.7262187004089355
4.678683280944824,4.702463626861572
4.659641265869141,4.678683280944824
4.456222057342529,4.659641265869141
4.4332051277160645,4.456222057342529
4.423991680145264,4.4332051277160645
4.414775371551514,4.4332051277160645
4.233999252319336,4.405534744262695
4.216145992279053,4.207273483276367
4.20721435546875,4.180638790130615
4.175928592681885,4.158472061157227
3.9527394771575928,3.881483554840088
3.9355897903442383,3.8478872776031494
3.922720432281494,3.8185911178588867
3.6542904376983643,3.7727086544036865
4.146543025970459,3.486234188079834
4.128093719482422,3.9227240085601807
3.8887248039245605,3.887610912322998
3.8711464405059814,3.644310474395752
3.8491580486297607,3.6070218086242676
3.8271522521972656,3.565782308578491
3.8139402866363525,3.532947301864624
3.4755516052246094,3.5083868503570557
3.4592299461364746,3.4634716510772705
3.442899703979492,3.135255813598633
3.426560640335083,3.1054530143737793
3.406125068664551,3.072059392929077
3.127383232116699,3.031454563140869
3.112166166305542,2.768122673034668
3.081712484359741,2.7410054206848145
3.0626652240753174,2.7140064239501953
2.8550214767456055,2.6503498554229736
2.8155269622802734,2.4538631439208984
2.7723958492279053,2.3459436893463135
2.5642802715301514,2.3277041912078857
2.5474770069122314,2.137794256210327
2.9698805809020996,2.095688581466675
2.926767587661743,2.3941516876220703
2.9110777378082275,2.3620448112487793
2.5457897186279297,2.3396804332733154
2.535388946533203,2.0354573726654053
2.5180487632751465,2.0187056064605713
2.50417160987854,1.9992527961730957
1.7973129749298096,1.9881560802459717
1.7845813035964966,1.966080665588379
1.771847128868103,1.3886916637420654
1.6518914699554443,1.3493233919143677
1.6374351978302002,1.2503215074539185
1.6085131168365479,1.2175697088241577
1.5940474271774292,1.1745930910110474
1.5062922239303589,1.1533883810043335
1.4947842359542847,1.1533883810043335
1.4855766296386719,1.0664039850234985
1.4717628955841064,1.049926519393921
1.460249662399292,1.049926519393921
1.4487346410751343,1.0157678127288818
1.4204295873641968,1.0013014078140259
1.413609266281128,0.9769459962844849
1.4067884683609009,0.9675339460372925
1.3954191207885742,0.9628504514694214
1.3863223791122437,0.9411057829856873
1.2693854570388794,0.9287960529327393
1.2630903720855713,0.9287960529327393
1.252597451210022,0.8389901518821716
1.2463011741638184,0.8236571550369263
1.5102711915969849,0.9937171339988708
1.5051610469818115,0.9836471080780029
1.50005042552948,0.9769638180732727
1.50005042552948,0.9736334681510925
1.5560247898101807,0.9736334681510925
1.5533753633499146,1.0066657066345215
1.5427765846252441,0.9963428974151611
1.5401266813278198,0.9912047982215881
1.6078544855117798,0.9877852201461792
1.5995454788208008,1.026066541671753
1.5912353992462158,1.0154120922088623
1.5856947898864746,1.006579041481018
1.5801538228988647,0.9995368123054504
1.6557761430740356,0.9942734837532043
1.6528700590133667,1.0402542352676392
1.649963617324829,1.0365840196609497
1.6441503763198853,1.0310879945755005
1.6646085977554321,1.0274368524551392
1.6527326107025146,1.0328937768936157
1.6467938423156738,1.0126395225524902
1.6438242197036743,1.007153034210205
1.6378847360610962,1.001676321029663
1.6425769329071045,0.9962192177772522
1.6395930051803589,0.9972636699676514
1.6306408643722534,0.9899795651435852
1.6246720552444458,0.9809238910675049
2.0415475368499756,0.9719009399414062
2.0919413566589355,1.2072861194610596
2.0880613327026367,1.2396243810653687
2.076418876647949,1.230346918106079
2.072537422180176,1.2211209535598755
2.0686557292938232,1.2188186645507812
2.196866512298584,1.2096220254898071
2.184471368789673,1.2779791355133057
2.176206350326538,1.2658443450927734
2.1638059616088867,1.2537543773651123
2.1555373668670654,1.2417327165603638
2.158440113067627,1.236942172050476
2.1501269340515137,1.233826756477356
2.141812562942505,1.233826756477356
2.129338502883911,1.2194709777832031
2.121020793914795,1.1957350969314575
2.049839973449707,1.1484304666519165
2.0335826873779297,1.1256611347198486
2.029517650604248,1.118878722190857
2.0150094032287598,1.114366054534912
2.0069186687469482,1.1018496751785278
1.998826503753662,1.0929242372512817
1.9785912036895752,1.0840344429016113
1.9704948663711548,1.0729665756225586
1.962813138961792,1.0729665756225586
1.9384578466415405,1.0273125171661377
1.9181538820266724,1.0143768787384033
1.776189923286438,1.003664493560791
1.7686066627502441,0.9189636707305908
2.410365581512451,0.9091115593910217
2.4000909328460693,1.2373803853988647
2.4401347637176514,1.2266931533813477
2.4242985248565674,1.2133907079696655
2.4137375354766846,1.2311327457427979
2.40317440032959,1.2122597694396973
2.392608880996704,1.2122597694396973
2.376755475997925,1.1961792707443237
2.279242753982544,1.1417322158813477
2.2167415618896484,1.080423355102539
2.195889949798584,1.0629366636276245
2.0426888465881348,1.0037559270858765
1.9826000928878784,0.9193389415740967
1.962556004524231,0.8765734434127808
1.9895124435424805,0.841392457485199
1.9639121294021606,0.8419795036315918
1.9485464096069336,0.8244748711585999
1.9280521869659424,0.8092777132987976
1.9024239778518677,0.8092777132987976
1.753814697265625,0.7708674073219299
1.7346664667129517,0.7023426294326782
1.7155122756958008,0.6946147680282593
1.7011429071426392,0.673511803150177
1.681978702545166,0.6602490544319153
1.5088919401168823,0.6471359729766846
1.5002046823501587,0.5767640471458435
